INFO 2025-06-15 09:33:46,846 autoreload 21127 8681377600 Watching for file changes with StatReloader
INFO 2025-07-10 19:46:43,759 autoreload 3815 8709922560 /Users/tombarratt/Desktop/Coding_Projects/toad/pages/templatetags/custom_filters.py changed, reloading.
INFO 2025-07-10 19:46:44,046 autoreload 3873 8709922560 Watching for file changes with StatReloader
INFO 2025-07-10 19:47:01,424 basehttp 3873 6127284224 "GET /projects/1/ HTTP/1.1" 200 12828
INFO 2025-07-10 19:47:08,926 basehttp 3873 6127284224 "POST /projects/1/tasks/create/2/4/ HTTP/1.1" 200 1342
INFO 2025-07-10 19:47:11,408 basehttp 3873 6127284224 "GET /projects/1/ HTTP/1.1" 200 13044
INFO 2025-07-10 19:47:14,801 project_views_functions 3873 6127284224 User None deleted task: "Test" from project: Toad
INFO 2025-07-10 19:47:14,805 basehttp 3873 6127284224 "POST /tasks/146/delete/ HTTP/1.1" 200 58
INFO 2025-07-10 19:47:28,139 basehttp 3873 6127284224 "GET /projects/1/columns/81/delete/ HTTP/1.1" 200 977
INFO 2025-07-10 19:47:29,520 basehttp 3873 6127284224 "POST /projects/1/columns/81/delete/ HTTP/1.1" 204 0
INFO 2025-07-10 19:47:29,553 basehttp 3873 6127284224 "GET /projects/1/ HTTP/1.1" 200 12473
INFO 2025-07-10 19:47:29,564 basehttp 3873 6127284224 "GET /static/css/output.css HTTP/1.1" 304 0
INFO 2025-07-10 19:47:29,568 basehttp 3873 6144110592 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 19:47:29,568 basehttp 3873 6160936960 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 22733
INFO 2025-07-10 20:13:36,061 basehttp 3873 6127284224 "GET /static/css/output.css HTTP/1.1" 304 0
WARNING 2025-07-10 20:13:36,077 log 3873 6127284224 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:13:36,078 basehttp 3873 6127284224 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1534
INFO 2025-07-10 20:13:38,532 basehttp 3873 6127284224 "GET /projects/1/ HTTP/1.1" 200 10215
INFO 2025-07-10 20:13:38,553 basehttp 3873 6144110592 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-10 20:13:38,554 basehttp 3873 6160936960 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
WARNING 2025-07-10 20:13:38,558 log 3873 6127284224 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:13:38,559 basehttp 3873 6127284224 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1511
INFO 2025-07-10 20:14:54,689 autoreload 4102 8709922560 Watching for file changes with StatReloader
INFO 2025-07-10 20:17:39,694 basehttp 4102 6170685440 "GET /projects/1/ HTTP/1.1" 200 12369
INFO 2025-07-10 20:17:39,712 basehttp 4102 6221164544 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 22733
INFO 2025-07-10 20:17:39,712 basehttp 4102 6204338176 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 20:17:39,714 basehttp 4102 6187511808 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32871
INFO 2025-07-10 20:17:39,715 basehttp 4102 6170685440 "GET /static/css/output.css HTTP/1.1" 200 64900
INFO 2025-07-10 20:18:04,716 basehttp 4102 6170685440 "GET /projects/1/ HTTP/1.1" 200 12403
INFO 2025-07-10 20:18:09,672 basehttp 4102 6170685440 "GET /projects/ HTTP/1.1" 200 3293
INFO 2025-07-10 20:18:11,557 basehttp 4102 6170685440 "GET /projects/1/ HTTP/1.1" 200 12332
INFO 2025-07-10 20:25:25,660 autoreload 4641 8709922560 Watching for file changes with StatReloader
INFO 2025-07-10 20:25:29,273 basehttp 4641 6155841536 "GET /projects/1/ HTTP/1.1" 200 12338
INFO 2025-07-10 20:25:29,291 basehttp 4641 6172667904 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 20:25:29,292 basehttp 4641 6155841536 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 22733
INFO 2025-07-10 20:25:55,618 basehttp 4641 6172667904 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32819
INFO 2025-07-10 20:25:55,619 basehttp 4641 6155841536 "GET /static/css/output.css HTTP/1.1" 200 64900
WARNING 2025-07-10 20:25:55,637 log 4641 6155841536 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:25:55,638 basehttp 4641 6155841536 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1595
INFO 2025-07-10 20:26:17,387 basehttp 4641 6155841536 "GET /projects/1/ HTTP/1.1" 200 12278
INFO 2025-07-10 20:26:17,408 basehttp 4641 6155841536 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 20:26:17,408 basehttp 4641 6189494272 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 304 0
INFO 2025-07-10 20:26:17,412 basehttp 4641 6172667904 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 22733
WARNING 2025-07-10 20:26:17,414 log 4641 6206320640 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:26:17,414 basehttp 4641 6206320640 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1543
INFO 2025-07-10 20:26:31,647 basehttp 4641 6206320640 "GET /projects/1/ HTTP/1.1" 200 12360
INFO 2025-07-10 20:26:31,664 basehttp 4641 6155841536 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-10 20:26:31,668 basehttp 4641 6206320640 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-10 20:26:31,674 log 4641 6172667904 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:26:31,675 basehttp 4641 6172667904 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1583
INFO 2025-07-10 20:26:54,150 basehttp 4641 6172667904 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 304 0
WARNING 2025-07-10 20:26:54,176 log 4641 6172667904 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:26:54,176 basehttp 4641 6172667904 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1518
INFO 2025-07-10 20:27:00,141 basehttp 4641 6172667904 "GET /projects/1/ HTTP/1.1" 200 10170
INFO 2025-07-10 20:27:00,169 basehttp 4641 6155841536 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-10 20:27:00,175 basehttp 4641 6206320640 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 22168
WARNING 2025-07-10 20:27:00,176 log 4641 6172667904 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:27:00,176 basehttp 4641 6172667904 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1530
INFO 2025-07-10 20:27:05,286 basehttp 4641 6172667904 "POST /tasks/34/toggle/ HTTP/1.1" 200 79
INFO 2025-07-10 20:27:06,169 basehttp 4641 6172667904 "POST /tasks/34/toggle/ HTTP/1.1" 200 79
INFO 2025-07-10 20:27:06,811 basehttp 4641 6172667904 "POST /tasks/34/toggle/ HTTP/1.1" 200 79
INFO 2025-07-10 20:27:07,480 basehttp 4641 6172667904 "POST /tasks/34/toggle/ HTTP/1.1" 200 79
INFO 2025-07-10 20:37:08,271 autoreload 5171 8709922560 Watching for file changes with StatReloader
INFO 2025-07-10 20:37:13,359 basehttp 5171 6164918272 "GET /projects/1/ HTTP/1.1" 200 10249
INFO 2025-07-10 20:37:13,390 basehttp 5171 6181744640 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 20:37:13,392 basehttp 5171 6164918272 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32005
WARNING 2025-07-10 20:37:13,395 log 5171 6198571008 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:37:13,395 basehttp 5171 6198571008 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1520
INFO 2025-07-10 20:37:20,898 basehttp 5171 6198571008 "GET /projects/1/ HTTP/1.1" 200 10229
INFO 2025-07-10 20:37:20,918 basehttp 5171 6181744640 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 20:37:20,923 basehttp 5171 6164918272 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32005
INFO 2025-07-10 20:37:20,925 basehttp 5171 6215397376 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 23174
INFO 2025-07-10 20:37:20,927 basehttp 5171 6198571008 "GET /static/css/output.css HTTP/1.1" 200 64952
WARNING 2025-07-10 20:37:20,928 log 5171 6232223744 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:37:20,928 basehttp 5171 6232223744 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1519
INFO 2025-07-10 20:40:35,161 autoreload 5659 8709922560 Watching for file changes with StatReloader
INFO 2025-07-10 20:40:38,285 basehttp 5659 6135984128 "GET /projects/1/ HTTP/1.1" 200 10884
INFO 2025-07-10 20:40:38,304 basehttp 5659 6169636864 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
INFO 2025-07-10 20:40:38,315 basehttp 5659 6152810496 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 20:40:38,317 basehttp 5659 6186463232 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32019
INFO 2025-07-10 20:40:38,320 basehttp 5659 6135984128 "GET /static/css/output.css HTTP/1.1" 200 64867
WARNING 2025-07-10 20:40:38,323 log 5659 6169636864 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:40:38,323 basehttp 5659 6169636864 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1551
INFO 2025-07-10 20:40:48,884 basehttp 5659 6169636864 "GET /projects/1/ HTTP/1.1" 200 10888
INFO 2025-07-10 20:40:48,908 basehttp 5659 6186463232 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 20:40:48,909 basehttp 5659 6152810496 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 23174
INFO 2025-07-10 20:40:48,910 basehttp 5659 6135984128 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32019
INFO 2025-07-10 20:40:48,913 basehttp 5659 6169636864 "GET /static/css/output.css HTTP/1.1" 200 64867
WARNING 2025-07-10 20:40:48,913 log 5659 6203289600 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:40:48,914 basehttp 5659 6203289600 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1564
INFO 2025-07-10 20:41:28,065 basehttp 5659 6203289600 "POST /tasks/34/toggle/ HTTP/1.1" 200 79
INFO 2025-07-10 20:41:28,674 basehttp 5659 6203289600 "POST /tasks/34/toggle/ HTTP/1.1" 200 79
INFO 2025-07-10 20:41:29,732 basehttp 5659 6203289600 "GET /tasks/34/edit/ HTTP/1.1" 200 1089
INFO 2025-07-10 20:41:35,672 basehttp 5659 6203289600 "GET /projects/1/ HTTP/1.1" 200 10930
INFO 2025-07-10 20:41:35,694 basehttp 5659 6135984128 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-10 20:41:35,695 basehttp 5659 6169636864 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 304 0
INFO 2025-07-10 20:41:35,695 basehttp 5659 6203289600 "GET /static/css/output.css HTTP/1.1" 304 0
WARNING 2025-07-10 20:41:35,703 log 5659 6152810496 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:41:35,703 basehttp 5659 6152810496 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1576
INFO 2025-07-10 20:41:45,669 basehttp 5659 6152810496 "GET /projects/1/ HTTP/1.1" 200 10835
INFO 2025-07-10 20:41:45,688 basehttp 5659 6152810496 "GET /static/css/output.css HTTP/1.1" 304 0
INFO 2025-07-10 20:41:45,688 basehttp 5659 6169636864 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
WARNING 2025-07-10 20:41:45,696 log 5659 6203289600 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:41:45,696 basehttp 5659 6203289600 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1583
INFO 2025-07-10 20:44:19,520 autoreload 6120 8709922560 Watching for file changes with StatReloader
INFO 2025-07-10 20:44:21,710 basehttp 6120 6165622784 "GET /projects/1/ HTTP/1.1" 200 10897
INFO 2025-07-10 20:44:21,740 basehttp 6120 6199275520 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 20:44:21,742 basehttp 6120 6216101888 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 22931
INFO 2025-07-10 20:44:21,743 basehttp 6120 6182449152 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32610
INFO 2025-07-10 20:44:21,743 basehttp 6120 6165622784 "GET /static/css/output.css HTTP/1.1" 200 64819
WARNING 2025-07-10 20:44:21,747 log 6120 6232928256 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:44:21,748 basehttp 6120 6232928256 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1573
INFO 2025-07-10 20:44:32,064 basehttp 6120 6232928256 "GET /tasks/34/edit/ HTTP/1.1" 200 1040
INFO 2025-07-10 20:48:29,303 basehttp 6120 6232928256 "GET /projects/1/ HTTP/1.1" 200 10792
INFO 2025-07-10 20:48:29,328 basehttp 6120 6232928256 "GET /static/css/output.css HTTP/1.1" 304 0
INFO 2025-07-10 20:48:29,329 basehttp 6120 6165622784 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 304 0
INFO 2025-07-10 20:48:29,329 basehttp 6120 6182449152 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-10 20:48:29,329 basehttp 6120 6216101888 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 304 0
WARNING 2025-07-10 20:48:29,336 log 6120 6216101888 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 20:48:29,336 basehttp 6120 6216101888 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1535
INFO 2025-07-10 21:08:21,267 autoreload 6698 8709922560 Watching for file changes with StatReloader
INFO 2025-07-10 21:08:33,111 basehttp 6698 6128185344 "GET /projects/1/ HTTP/1.1" 200 12351
INFO 2025-07-10 21:08:33,131 basehttp 6698 6161838080 "GET /static/js/general/general.min.js HTTP/1.1" 200 11131
INFO 2025-07-10 21:08:33,133 basehttp 6698 6178664448 "GET /static/js/grid/grid.min.js HTTP/1.1" 200 22888
INFO 2025-07-10 21:08:33,133 basehttp 6698 6145011712 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32610
INFO 2025-07-10 21:08:33,134 basehttp 6698 6128185344 "GET /static/css/output.css HTTP/1.1" 200 64767
INFO 2025-07-10 21:08:35,431 basehttp 6698 6128185344 "GET /projects/1/ HTTP/1.1" 200 12279
INFO 2025-07-10 21:08:38,187 basehttp 6698 6128185344 "GET /projects/1/columns/create/ HTTP/1.1" 200 856
INFO 2025-07-10 21:08:41,606 basehttp 6698 6128185344 "POST /projects/1/columns/create/ HTTP/1.1" 204 0
INFO 2025-07-10 21:08:41,670 basehttp 6698 6128185344 - Broken pipe from ('127.0.0.1', 61812)
INFO 2025-07-10 21:08:41,679 basehttp 6698 6145011712 - Broken pipe from ('127.0.0.1', 61813)
INFO 2025-07-10 21:08:41,680 basehttp 6698 6178664448 "GET /projects/1/ HTTP/1.1" 200 12672
INFO 2025-07-10 21:08:41,689 basehttp 6698 6178664448 "GET /static/css/output.css HTTP/1.1" 304 0
INFO 2025-07-10 21:08:41,690 basehttp 6698 6161838080 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-10 21:08:41,690 basehttp 6698 6128185344 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-10 21:08:45,129 basehttp 6698 6128185344 "GET /projects/1/columns/84/delete/ HTTP/1.1" 200 923
INFO 2025-07-10 21:08:46,126 basehttp 6698 6128185344 "POST /projects/1/columns/84/delete/ HTTP/1.1" 204 0
INFO 2025-07-10 21:08:46,167 basehttp 6698 6128185344 "GET /projects/1/ HTTP/1.1" 200 12283
INFO 2025-07-10 21:08:46,178 basehttp 6698 6161838080 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-10 21:08:46,179 basehttp 6698 6128185344 "GET /static/css/output.css HTTP/1.1" 304 0
INFO 2025-07-10 21:08:46,179 basehttp 6698 6178664448 "GET /static/js/grid/grid.min.js HTTP/1.1" 304 0
INFO 2025-07-10 21:08:52,734 basehttp 6698 6178664448 "POST /projects/1/tasks/create/2/5/ HTTP/1.1" 200 1313
INFO 2025-07-10 21:08:55,890 project_views_functions 6698 6178664448 User None deleted task: "Test" from project: Toad
INFO 2025-07-10 21:08:55,894 basehttp 6698 6178664448 "POST /tasks/147/delete/ HTTP/1.1" 200 58
INFO 2025-07-10 21:08:57,977 basehttp 6698 6178664448 "GET /projects/1/columns/5/edit/ HTTP/1.1" 200 921
INFO 2025-07-10 21:08:59,393 basehttp 6698 6178664448 "POST /projects/1/columns/5/edit/ HTTP/1.1" 200 102
INFO 2025-07-10 21:09:01,696 basehttp 6698 6178664448 "GET /projects/1/columns/5/edit/ HTTP/1.1" 200 890
INFO 2025-07-10 21:09:03,676 basehttp 6698 6178664448 "POST /projects/1/columns/5/edit/ HTTP/1.1" 200 100
INFO 2025-07-10 21:09:32,331 basehttp 6698 6178664448 "GET /static/css/output.css HTTP/1.1" 304 0
WARNING 2025-07-10 21:09:32,349 log 6698 6178664448 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 21:09:32,351 basehttp 6698 6178664448 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1575
INFO 2025-07-10 21:09:34,305 basehttp 6698 6178664448 "GET /projects/1/ HTTP/1.1" 200 10797
INFO 2025-07-10 21:09:34,327 basehttp 6698 6161838080 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-10 21:09:34,331 basehttp 6698 6178664448 "GET /static/js/grid/grid_mobile.js HTTP/1.1" 200 22367
WARNING 2025-07-10 21:09:34,332 log 6698 6128185344 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-07-10 21:09:34,335 basehttp 6698 6128185344 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 1516
INFO 2025-07-12 20:47:19,851 autoreload 2962 8602689280 Watching for file changes with StatReloader
INFO 2025-07-12 20:47:22,491 basehttp 2962 6125826048 "GET / HTTP/1.1" 200 3860
INFO 2025-07-12 20:47:22,515 basehttp 2962 6125826048 "GET /static/css/output.css HTTP/1.1" 304 0
INFO 2025-07-12 20:47:22,525 basehttp 2962 6142652416 "GET /static/js/general/general.min.js HTTP/1.1" 304 0
INFO 2025-07-12 20:47:22,528 basehttp 2962 6125826048 "GET /static/css/non-tailwind/non-tailwind.css HTTP/1.1" 200 32695
INFO 2025-07-12 20:47:24,902 basehttp 2962 6125826048 "GET /projects/ HTTP/1.1" 200 3248
INFO 2025-07-12 20:47:26,585 basehttp 2962 6125826048 "GET /projects/1/ HTTP/1.1" 200 12326
